0.0101706 0.000190
0.0102924 0.114666
0.0106506 0.000190
0.0107724 0.114666
0.0111306 0.000190
0.0112524 0.114666
0.0116106 0.000190
0.0117324 0.114666
0.0120906 0.000190
0.0122124 0.114666
0.0125706 0.000190
0.0126924 0.114666
0.0130506 0.000190
0.0131724 0.114666
0.0135306 0.000190
0.0136524 0.114666
0.0140106 0.000190
0.0141324 0.114666
0.0144906 0.000190
0.0146124 0.114666
0.0149706 0.000190
0.0150924 0.114666
0.0154506 0.000190
0.0155724 0.114666
0.0159306 0.000190
0.0160524 0.114666
0.0164106 0.000190
0.0165324 0.114666
0.0168906 0.000190
0.0170124 0.114666
0.0173706 0.000190
0.0174924 0.114666
0.0178506 0.000190
0.0179724 0.114666
0.0183306 0.000190
0.0184524 0.114666
0.0188106 0.000190
0.0189324 0.114666
0.0192906 0.000190
0.0194124 0.114666
0.0197706 0.000190
0.0198924 0.114666
0.0202506 0.000190
0.0203724 0.114666
0.0207306 0.000190
0.0208524 0.114666
0.0212106 0.000190
0.0216906 0.000190
0.0221706 0.000190
0.0226506 0.000190
0.0308524 0.114666
0.0309744 0.114666
0.0310964 0.114666
0.0312184 0.114666
0.0313403 0.114666
0.0314623 0.114666
0.0315843 0.114666
0.0317063 0.114666
0.0318283 0.114666
0.0319502 0.114666
0.0320722 0.114666
0.0321942 0.114666
0.0323162 0.114666
0.0331306 0.000190
0.0332526 0.000190
0.0333746 0.000190
0.0334966 0.000190
0.0336185 0.000190
0.0337405 0.000190
0.0423162 0.114666
0.0424382 0.114666
0.0425601 0.114666
0.0426821 0.114666
0.0428041 0.114666
0.0429261 0.114666
0.0430481 0.114666
0.0431700 0.114666
0.0531700 0.114666
0.0532920 0.114666
0.0534140 0.114666
0.0535360 0.114666
0.0538625 0.000190
0.0539845 0.000190
0.0541065 0.000190
0.0542284 0.000190
0.0543504 0.000190
0.0544724 0.000190
0.0545944 0.000190
0.0547164 0.000190
0.0548383 0.000190
0.0549603 0.000190
0.0550823 0.000190
0.0552043 0.000190
0.0553263 0.000190
0.0554482 0.000190
0.0555702 0.000190
0.0556922 0.000190
0.0558142 0.000190
0.0559362 0.000190
0.0560581 0.000190
0.0561801 0.000190
0.0563021 0.000190
0.0564241 0.000190
0.0635360 0.114666
0.0636580 0.114666
0.0665461 0.000190
0.0736580 0.114666
0.0737799 0.114666
0.0739019 0.114666
0.0740239 0.114666
0.0741459 0.114666
0.0742679 0.114666
0.0743898 0.114666
0.0745118 0.114666
0.0746338 0.114666
0.0747558 0.114666
0.0748778 0.114666
0.0749997 0.114666
0.0751217 0.114666
0.0752437 0.114666
0.0753657 0.114666
0.0754877 0.114666
0.0766680 0.000190
0.0767900 0.000190
0.0769120 0.000190
0.0770340 0.000190
0.0771560 0.000190
0.0772779 0.000190
0.0773999 0.000190
0.0775219 0.000190
0.0776439 0.000190
0.0854877 0.114666
0.0856096 0.114666
0.0857316 0.114666
0.0858536 0.114666
0.0877659 0.000190
0.0878878 0.000190
0.0880098 0.000190
0.0881318 0.000190
0.0958536 0.114666
0.0959756 0.114666
0.0960976 0.114666
0.0962195 0.114666
0.0963415 0.114666
0.0964635 0.114666
0.0965855 0.114666
0.0967075 0.114666
0.0968294 0.114666
0.0969514 0.114666
0.0970734 0.114666
0.1070734 0.114666
0.1071954 0.114666
0.1073174 0.114666
0.1082538 0.000190
0.1083758 0.000190
0.1084977 0.000190
0.1086197 0.000190
0.1087417 0.000190
0.1088637 0.000190
0.1089857 0.000190
0.1091076 0.000190
0.1092296 0.000190
0.1173174 0.114666
0.1174393 0.114666
0.1175613 0.114666
0.1193516 0.000190
0.1275613 0.114666
0.1276833 0.114666
0.1278053 0.114666
0.1279273 0.114666
0.1280492 0.114666
0.1281712 0.114666
0.1282932 0.114666
0.1284152 0.114666
0.1285372 0.114666
0.1286591 0.114666
0.1287811 0.114666
0.1289031 0.114666
0.1290251 0.114666
0.1291471 0.114666
0.1292690 0.114666
0.1294736 0.000190
0.1295956 0.000190
0.1297175 0.000190
0.1298395 0.000190
0.1299615 0.000190
0.1300835 0.000190
0.1302055 0.000190
0.1303274 0.000190
0.1304494 0.000190
0.1305714 0.000190
0.1306934 0.000190
0.1308154 0.000190
0.1309373 0.000190
0.1310593 0.000190
0.1311813 0.000190
0.1313033 0.000190
0.1314253 0.000190
0.1315472 0.000190
0.1316692 0.000190
0.1317912 0.000190
0.1319132 0.000190
0.1320352 0.000190
0.1321571 0.000190
0.1322791 0.000190
0.1324011 0.000190
0.1325231 0.000190
0.1326451 0.000190
0.1392690 0.114666
0.1393910 0.114666
0.1395130 0.114666
0.1396350 0.114666
0.1397570 0.114666
0.1398789 0.114666
0.1400009 0.114666
0.1401229 0.114666
0.1402449 0.114666
0.1403669 0.114666
0.1404888 0.114666
0.1406108 0.114666
0.1407328 0.114666
0.1408548 0.114666
0.1409768 0.114666
0.1410987 0.114666
0.1412207 0.114666
0.1427670 0.000190
0.1428890 0.000190
0.1430110 0.000190
0.1431330 0.000190
0.1432550 0.000190
0.1433769 0.000190
0.1434989 0.000190
0.1436209 0.000190
0.1437429 0.000190
0.1438649 0.000190
0.1439868 0.000190
0.1441088 0.000190
0.1442308 0.000190
0.1443528 0.000190
0.1444748 0.000190
0.1445967 0.000190
0.1447187 0.000190
0.1512207 0.114666
0.1513427 0.114666
0.1514647 0.114666
0.1515867 0.114666
0.1517086 0.114666
0.1518306 0.114666
0.1548407 0.000190
0.1618306 0.114666
0.1649627 0.000190
0.1650847 0.000190
0.1652066 0.000190
0.1653286 0.000190
0.1654506 0.000190
0.1655726 0.000190
0.1656946 0.000190
0.1658165 0.000190
0.1659385 0.000190
0.1660605 0.000190
0.1661825 0.000190
0.1663045 0.000190
0.1664264 0.000190
0.1665484 0.000190
0.1666704 0.000190
0.1667924 0.000190
0.1669144 0.000190
0.1718306 0.114666
0.1719526 0.114666
0.1720746 0.114666
0.1820746 0.114666
0.1821966 0.114666
0.1823185 0.114666
0.1824405 0.114666
0.1825625 0.114666
0.1826845 0.114666
0.1828065 0.114666
0.1829284 0.114666
0.1870363 0.000190
0.1871583 0.000190
0.1872803 0.000190
0.1874023 0.000190
0.1875243 0.000190
0.1876462 0.000190
0.1877682 0.000190
0.1878902 0.000190
0.1880122 0.000190
0.1881342 0.000190
0.1929284 0.114666
0.1930504 0.114666
0.1931724 0.114666
0.1932944 0.114666
0.1934164 0.114666
0.1982561 0.000190
0.1983781 0.000190
0.1985001 0.000190
0.1986221 0.000190
0.1987441 0.000190
0.1988660 0.000190
0.1989880 0.000190
0.1991100 0.000190
0.2034164 0.114666
0.2035383 0.114666
0.2036603 0.114666
0.2037823 0.114666
0.2039043 0.114666
0.2040263 0.114666
0.2041482 0.114666
0.2042702 0.114666
0.2043922 0.114666
0.2143922 0.114666
0.2145142 0.114666
0.2146362 0.114666
0.2147581 0.114666
0.2148801 0.114666
0.2192320 0.000190
0.2193540 0.000190
0.2194759 0.000190
0.2195979 0.000190
0.2197199 0.000190
0.2248801 0.114666
0.2250021 0.114666
0.2251241 0.114666
0.2252461 0.114666
0.2253680 0.114666
0.2298419 0.000190
0.2299639 0.000190
0.2300858 0.000190
0.2302078 0.000190
0.2303298 0.000190
0.2304518 0.000190
0.2305738 0.000190
0.2353680 0.114666
0.2354900 0.114666
0.2356120 0.114666
0.2357340 0.114666
0.2358560 0.114666
0.2359779 0.114666
0.2360999 0.114666
0.2406957 0.000190
0.2408177 0.000190
0.2409397 0.000190
0.2410617 0.000190
0.2460999 0.114666
0.2462219 0.114666
0.2463439 0.114666
0.2464659 0.114666
0.2465878 0.114666
0.2467098 0.114666
0.2468318 0.114666
0.2469538 0.114666
0.2470758 0.114666
0.2471977 0.114666
0.2473197 0.114666
0.2474417 0.114666
0.2511837 0.000190
0.2513056 0.000190
0.2514276 0.000190
0.2515496 0.000190
0.2516716 0.000190
0.2517936 0.000190
0.2519155 0.000190
0.2520375 0.000190
0.2521595 0.000190
0.2522815 0.000190
0.2524035 0.000190
0.2525254 0.000190
0.2526474 0.000190
0.2574417 0.114666
0.2575637 0.114666
0.2576857 0.114666
0.2578076 0.114666
0.2579296 0.114666
0.2580516 0.114666
0.2581736 0.114666
0.2582956 0.114666
0.2584175 0.114666
0.2627694 0.000190
0.2628914 0.000190
0.2630134 0.000190
0.2631353 0.000190
0.2632573 0.000190
0.2684175 0.114666
0.2685395 0.114666
0.2686615 0.114666
0.2687835 0.114666
0.2689055 0.114666
0.2690274 0.114666
0.2691494 0.114666
0.2692714 0.114666
0.2693934 0.114666
0.2695154 0.114666
0.2696373 0.114666
0.2697593 0.114666
0.2698813 0.114666
0.2700033 0.114666
0.2701253 0.114666
0.2733793 0.000190
0.2735013 0.000190
0.2736233 0.000190
0.2737452 0.000190
0.2738672 0.000190
0.2739892 0.000190
0.2741112 0.000190
0.2742332 0.000190
0.2743551 0.000190
0.2744771 0.000190
0.2745991 0.000190
0.2747211 0.000190
0.2748431 0.000190
0.2749650 0.000190
0.2750870 0.000190
0.2801253 0.114666
0.2802472 0.114666
0.2803692 0.114666
0.2804912 0.114666
0.2806132 0.114666
0.2807352 0.114666
0.2808571 0.114666
0.2809791 0.114666
0.2811011 0.114666
0.2812231 0.114666
0.2813451 0.114666
0.2814670 0.114666
0.2815890 0.114666
0.2817110 0.114666
0.2818330 0.114666
0.2819550 0.114666
0.2820769 0.114666
0.2821989 0.114666
0.2823209 0.114666
0.2824429 0.114666
0.2825649 0.114666
0.2826868 0.114666
0.2828088 0.114666
0.2829308 0.114666
0.2830528 0.114666
0.2831748 0.114666
0.2832967 0.114666
0.2834187 0.114666
0.2837718 0.114666
0.2842518 0.114666
0.2847318 0.114666
0.2852090 0.000190
0.2853310 0.000190
0.2854530 0.000190
0.2856965 0.114666
0.2858185 0.114666
0.2861718 0.114666
0.2866518 0.114666
0.2871318 0.114666
0.2876118 0.114666
0.2880918 0.114666
0.2885718 0.114666
0.2890518 0.114666
0.2895318 0.114666
0.2900118 0.114666
0.2904918 0.114666
0.2909718 0.114666
0.2914518 0.114666
0.2919318 0.114666
0.2924118 0.114666
0.2928918 0.114666
0.2933718 0.114666
0.3033718 0.114666
0.3034938 0.114666
0.3036158 0.114666
0.3037378 0.114666
0.3055749 0.000190
0.3056969 0.000190
0.3058189 0.000190
0.3059409 0.000190
0.3060629 0.000190
0.3061848 0.000190
0.3063068 0.000190
0.3064288 0.000190
0.3065508 0.000190
0.3066728 0.000190
0.3067947 0.000190
0.3069167 0.000190
0.3070387 0.000190
0.3071607 0.000190
0.3072827 0.000190
0.3074046 0.000190
0.3075266 0.000190
0.3076486 0.000190
0.3077706 0.000190
0.3078926 0.000190
0.3080145 0.000190
0.3081365 0.000190
0.3082585 0.000190
0.3083805 0.000190
0.3085025 0.000190
0.3086244 0.000190
0.3087464 0.000190
0.3088684 0.000190
0.3092106 0.000190
0.3137378 0.114666
0.3138598 0.114666
0.3139817 0.114666
0.3196906 0.000190
0.3198126 0.000190
0.3199346 0.000190
0.3239817 0.114666
0.3241037 0.114666
0.3242257 0.114666
0.3243477 0.114666
0.3244697 0.114666
0.3245916 0.114666
0.3247136 0.114666
0.3248356 0.114666
0.3249576 0.114666
0.3250796 0.114666
0.3252015 0.114666
0.3253235 0.114666
0.3254455 0.114666
0.3255675 0.114666
0.3256895 0.114666
0.3258114 0.114666
0.3259334 0.114666
0.3260554 0.114666
0.3261774 0.114666
0.3262994 0.114666
0.3264213 0.114666
0.3265433 0.114666
0.3266653 0.114666
0.3267873 0.114666
0.3269093 0.114666
0.3270312 0.114666
0.3271532 0.114666
0.3274518 0.114666
0.3279318 0.114666
0.3284118 0.114666
0.3288918 0.114666
0.3300566 0.000190
0.3301785 0.000190
0.3303005 0.000190
0.3388918 0.114666
0.3390138 0.114666
0.3391358 0.114666
0.3392578 0.114666
0.3393798 0.114666
0.3395017 0.114666
0.3396237 0.114666
0.3404225 0.000190
0.3496237 0.114666
0.3497457 0.114666
0.3505445 0.000190
0.3506665 0.000190
0.3507884 0.000190
0.3509104 0.000190
0.3510324 0.000190
0.3511544 0.000190
0.3512764 0.000190
0.3597457 0.114666
0.3598677 0.114666
0.3599897 0.114666
0.3601116 0.114666
0.3602336 0.114666
0.3603556 0.114666
0.3604776 0.114666
0.3613983 0.000190
0.3704776 0.114666
0.3705996 0.114666
0.3707215 0.114666
0.3708435 0.114666
0.3709655 0.114666
0.3710875 0.114666
0.3712095 0.114666
0.3713314 0.114666
0.3714534 0.114666
0.3715754 0.000190
0.3716974 0.000190
0.3718194 0.000190
0.3719413 0.000190
0.3720633 0.000190
0.3721853 0.000190
0.3723073 0.000190
0.3724293 0.000190
0.3725512 0.000190
0.3726732 0.000190
0.3727952 0.000190
0.3729172 0.000190
0.3730392 0.000190
0.3731611 0.000190
0.3732831 0.000190
0.3734051 0.000190
0.3735271 0.000190
0.3736491 0.000190
0.3737710 0.000190
0.3738930 0.000190
0.3740150 0.000190
0.3741370 0.000190
0.3742590 0.000190
0.3743809 0.000190
0.3745029 0.000190
0.3746249 0.000190
0.3747469 0.000190
0.3814534 0.114666
0.3849706 0.000190
0.3850926 0.000190
0.3852146 0.000190
0.3853366 0.000190
0.3854585 0.000190
0.3855805 0.000190
0.3857025 0.000190
0.3858245 0.000190
0.3859465 0.000190
0.3860684 0.000190
0.3914534 0.114666
0.3915754 0.114666
0.3916974 0.114666
0.3918194 0.114666
0.3919413 0.114666
0.3920633 0.114666
0.3961904 0.000190
0.3963124 0.000190
0.4020633 0.114666
0.4021853 0.114666
0.4023073 0.114666
0.4024293 0.114666
0.4025512 0.114666
0.4026732 0.114666
0.4027952 0.114666
0.4029172 0.114666
0.4030392 0.114666
0.4031611 0.114666
0.4032831 0.114666
0.4034051 0.114666
0.4035271 0.114666
0.4036491 0.114666
0.4037710 0.114666
0.4038930 0.114666
0.4040150 0.114666
0.4041370 0.114666
0.4042590 0.114666
0.4043809 0.114666
0.4045029 0.114666
0.4046249 0.114666
0.4064344 0.000190
0.4065564 0.000190
0.4146249 0.114666
0.4166783 0.000190
0.4168003 0.000190
0.4169223 0.000190
0.4170443 0.000190
0.4171663 0.000190
0.4172882 0.000190
0.4174102 0.000190
0.4175322 0.000190
0.4176542 0.000190
0.4177762 0.000190
0.4178981 0.000190
0.4180201 0.000190
0.4181421 0.000190
0.4182641 0.000190
0.4183861 0.000190
0.4185080 0.000190
0.4186300 0.000190
0.4187520 0.000190
0.4188740 0.000190
0.4246249 0.114666
0.4247469 0.114666
0.4248689 0.114666
0.4249908 0.114666
0.4251128 0.114666
0.4252348 0.114666
0.4253568 0.114666
0.4254788 0.114666
0.4256007 0.114666
0.4257227 0.114666
0.4258447 0.114666
0.4259667 0.114666
0.4289960 0.000190
0.4291179 0.000190
0.4292399 0.000190
0.4359667 0.114666
0.4360887 0.114666
0.4362106 0.114666
0.4363326 0.114666
0.4364546 0.114666
0.4365766 0.114666
0.4366986 0.114666
0.4368205 0.114666
0.4369425 0.114666
0.4370645 0.114666
0.4371865 0.114666
0.4373085 0.114666
0.4374304 0.114666
0.4375524 0.114666
0.4393619 0.000190
0.4394839 0.000190
0.4396059 0.000190
0.4397278 0.000190
0.4398498 0.000190
0.4399718 0.000190
0.4475524 0.114666
0.4476744 0.114666
0.4477964 0.114666
0.4500938 0.000190
0.4502158 0.000190
0.4503377 0.000190
0.4504597 0.000190
0.4505817 0.000190
0.4507037 0.000190
0.4508257 0.000190
0.4509476 0.000190
0.4510696 0.000190
0.4511916 0.000190
0.4513136 0.000190
0.4514356 0.000190
0.4515575 0.000190
0.4516795 0.000190
0.4518015 0.000190
0.4519235 0.000190
0.4520455 0.000190
0.4521674 0.000190
0.4522894 0.000190
0.4577964 0.114666
0.4579184 0.114666
0.4580403 0.114666
0.4581623 0.114666
0.4582843 0.114666
0.4584063 0.114666
0.4585283 0.114666
0.4586502 0.114666
0.4587722 0.114666
0.4588942 0.114666
0.4590162 0.114666
0.4591382 0.114666
0.4592601 0.114666
0.4593821 0.114666
0.4595041 0.114666
0.4596261 0.114666
0.4624114 0.000190
0.4625334 0.000190
0.4626554 0.000190
0.4627773 0.000190
0.4628993 0.000190
0.4696261 0.114666
0.4697481 0.114666
0.4698700 0.114666
0.4699920 0.114666
0.4701140 0.114666
0.4702360 0.114666
0.4703580 0.114666
0.4704799 0.114666
0.4706019 0.114666
0.4707239 0.114666
0.4708459 0.114666
0.4709679 0.114666
0.4730213 0.000190
0.4731433 0.000190
0.4732653 0.000190
0.4733872 0.000190
0.4735092 0.000190
0.4736312 0.000190
0.4737532 0.000190
0.4738752 0.000190
0.4739971 0.000190
0.4741191 0.000190
0.4742411 0.000190
0.4809679 0.114666
0.4843631 0.000190
0.4844851 0.000190
0.4846070 0.000190
0.4847290 0.000190
0.4848510 0.000190
0.4849730 0.000190
0.4850950 0.000190
0.4852169 0.000190
0.4853389 0.000190
0.4854609 0.000190
0.4909679 0.114666
0.4910898 0.114666
0.4912118 0.114666
0.4913338 0.114666
0.4914558 0.114666
0.4915778 0.114666
