#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: TimeSeries
# ---------------------------------------------------------------------------
#  Name: no name available
#  Description: no description available
# ---------------------------------------------------------------------------
0.0000000 58252.0000000
0.0000000 58252.0000000
1.0010940 59840.0000000
2.1177300 59840.0000000
3.2500486 59840.0000000
4.4089108 59840.0000000
5.5589577 59840.0000000
6.6839090 60864.0000000
7.8263336 61888.0000000
8.9346900 61888.0000000
10.0000000 61892.0000000
