#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: TimeSeries
# ---------------------------------------------------------------------------
#  Name: no name available
#  Description: no description available
# ---------------------------------------------------------------------------
0.5767737 0.0576774
1.2318972 0.0615949
1.8854763 0.0628492
2.5318279 0.0632957
3.1870920 0.0637418
3.8370891 0.0639515
4.4882466 0.0641178
5.0829115 0.0635364
5.7326911 0.0636966
6.3860244 0.0638602
7.0332274 0.0639384
7.6797558 0.0639980
8.3297254 0.0640748
8.9823172 0.0641594
9.5955482 0.0639703
10.0000000 0.0641026
